id,district,address,total_price,price_per_meter,build_time,num_of_bedrooms,num_of_living_rooms,size,orientation,building_type,num_of_floors
1870,丰台,莲怡园北路1号院,中价格,中高价格,1999,2,1,稍低价格,南 北,高楼层 ,6
1871,丰台,宋庄路甲12号院,稍低价格,中价格,1995,2,1,稍低价格,东 西,中楼层 ,6
1872,丰台,马家堡路80号院,稍低价格,中价格,1986,2,1,稍低价格,南 北,顶层 ,6
1873,丰台,益星园,中高价格,高价格,2004,1,1,稍低价格,南,低楼层 ,11
1874,丰台,和园居,中价格,中高价格,2005,1,1,稍低价格,南,底层 ,14
1875,丰台,风荷曲苑,中高价格,中高价格,2004,2,2,中价格,东北,底层 ,20
1876,丰台,丰南105小区,稍低价格,中价格,1985,2,1,低价格,南 北,低楼层 ,6
1877,丰台,蒲黄榆路,稍低价格,中高价格,1991,1,1,低价格,南 北,中楼层 ,15
1878,丰台,角门甲8号院,中价格,中价格,1995,3,1,中价格,东南,高楼层 ,21
1879,丰台,泥洼路5号院,中价格,中高价格,1990,2,1,稍低价格,东 西,中楼层 ,6
1880,丰台,翠林一里,稍低价格,中高价格,1996,2,1,稍低价格,东南 北,高楼层 ,18
1881,丰台,金兴苑,中高价格,中价格,2007,3,2,中高价格,南 北,中楼层 ,25
1882,丰台,南开地,稍低价格,中高价格,1995,2,1,低价格,南,顶层 ,5
1883,丰台,大红门西里19号院,中价格,中价格,1997,3,1,中价格,南 北,高楼层 ,6
1884,丰台,建国街一里,稍低价格,中价格,1991,2,1,低价格,南,中楼层 ,6
1885,丰台,丰泽居三号院,中价格,中价格,1995,3,2,中价格,南 北,中楼层 ,6
1886,丰台,杏林园,中价格,中高价格,1998,1,2,稍低价格,南,高楼层 ,18
1887,丰台,杜家坎小区,低价格,稍低价格,1990,2,1,低价格,南 北,高楼层 ,6
1888,丰台,中体奥林匹克花园一期,稍低价格,稍低价格,2007,2,2,中价格,南 北,高楼层 ,6
1889,亦庄,样本,中价格,稍低价格,2006,3,2,中高价格,南 北,中楼层 ,6
1890,亦庄,一幅画卷,高价格,中价格,2003,3,2,高价格,南 北,高楼层 ,25
1891,亦庄,贵园南里丁区,中价格,中价格,2001,3,1,中价格,南 北,顶层 ,6
1892,亦庄,新海南里,稍低价格,稍低价格,2006,2,1,稍低价格,南 北,顶层 ,6
1893,亦庄,神龙辛屯小区,稍低价格,稍低价格,2001,1,1,稍低价格,南 北,中楼层 ,6
1894,亦庄,上海沙龙,稍低价格,中价格,2006,1,0,低价格,西南,顶层 ,9
1895,亦庄,林肯公园,中高价格,中高价格,2010,2,1,中价格,南 北,中楼层 ,17
1896,亦庄,通泰国际公馆,中价格,中价格,2015,2,1,稍低价格,南 北,低楼层 ,15
1897,亦庄,金地格林6,中价格,稍低价格,2008,3,2,高价格,南 北,中楼层 ,4
1898,亦庄,郁金香舍,高价格,中价格,2005,3,2,高价格,南 北,高楼层 ,9
1899,亦庄,星岛嘉园,中价格,中价格,2001,2,1,中价格,南 北,高楼层 ,6
1900,亦庄,国融国际,低价格,稍低价格,2008,1,0,低价格,北,低楼层 ,21
1901,亦庄,枫丹壹号,中高价格,中高价格,2014,4,2,中高价格,南 北,中楼层 ,18
1902,亦庄,瀛景园,稍低价格,中价格,2003,1,1,低价格,南 北,底层 ,6
1903,亦庄,老管委会宿舍,中价格,中价格,1995,2,1,稍低价格,南 北,底层 ,6
1904,亦庄,新干部楼,中价格,中价格,2002,2,1,中价格,南 北,高楼层 ,6
1905,亦庄,米兰天空,高价格,中价格,2002,3,2,高价格,南 北,中楼层 ,4
1906,亦庄,天和嘉园,中价格,稍低价格,2013,3,2,中高价格,南 北,低楼层 ,15
1907,亦庄,贵园南里乙区,稍低价格,中价格,1995,2,1,低价格,南 北,顶层 ,6
1908,亦庄,悦廷,高价格,中价格,2011,4,2,高价格,南 北,中楼层 ,11
1909,亦庄,一世情园,稍低价格,稍低价格,2005,1,1,稍低价格,东 北,中楼层 ,5
1910,亦庄,米拉小镇,稍低价格,稍低价格,2012,2,1,稍低价格,南 北,底层 ,21
1911,亦庄,一品亦庄,中价格,中价格,2005,2,1,中高价格,南 北,中楼层 ,16
1912,亦庄,鹿鸣苑,中价格,中高价格,2000,2,1,稍低价格,东北,中楼层 ,15
1913,亦庄,境界,中高价格,中价格,2004,3,1,高价格,南 北,中楼层 ,7
1914,亦庄,中海墅,高价格,中价格,2017,3,2,高价格,南 北,中楼层 ,14
1915,亦庄,春华屋,中高价格,中价格,2000,3,1,高价格,南 北,低楼层 ,11
1916,亦庄,莱茵河畔,中高价格,中价格,2002,3,2,高价格,南 北,中楼层 ,4
1917,亦庄,燕景佳园,稍低价格,中价格,2000,1,1,稍低价格,南,中楼层 ,17
1918,亦庄,贵园南里甲区,稍低价格,中价格,2000,1,1,低价格,南,高楼层 ,6
1919,亦庄,天鹅堡,中高价格,稍低价格,2007,4,2,高价格,南 北,底层 ,3
1920,亦庄,贵园北里戊区,稍低价格,中价格,1995,1,1,低价格,南,顶层 ,6
1921,亦庄,亲爱的villa,高价格,高价格,2004,4,2,高价格,南 北 西 东,地下室 ,2
1922,亦庄,听涛雅苑,中价格,中价格,2000,2,1,稍低价格,南 北,顶层 ,8
1923,亦庄,泰河园一里一区,稍低价格,中价格,2009,1,1,稍低价格,南 北,中楼层 ,11
1924,亦庄,星岛假日,高价格,中价格,2004,4,2,高价格,东 南 北,中楼层 ,5
1925,亦庄,金泰公寓,中高价格,稍低价格,2002,3,2,高价格,南 北,低楼层 ,12
1926,亦庄,梅园小区,中价格,中价格,1996,2,1,稍低价格,南 北,底层 ,6
1927,亦庄,泰河园七里,稍低价格,中价格,2004,2,1,稍低价格,南 北,中楼层 ,10
1928,亦庄,秋盛居,中价格,中价格,1997,3,1,中价格,东 西,顶层 ,5
1929,亦庄,林肯公园A区,中价格,稍低价格,2014,3,2,中高价格,西北,低楼层 ,21
1930,亦庄,力宝广场,稍低价格,稍低价格,2011,2,1,稍低价格,东 北,中楼层 ,25
1931,亦庄,天宝家园,中价格,中价格,2001,2,2,稍低价格,南 北,中楼层 ,6
1932,亦庄,中芯花园,中价格,稍低价格,2003,3,2,中高价格,南 北,中楼层 ,6
1933,亦庄,博客雅居,中价格,中价格,2008,3,1,中价格,东 南,高楼层 ,24
1934,亦庄,一栋洋房,高价格,中高价格,2001,3,1,高价格,东 南 北,低楼层 ,3
1935,亦庄,紫禁壹号院北院,高价格,中高价格,2016,4,2,高价格,东 南 北,中楼层 ,4
1936,亦庄,卡尔生活馆,高价格,中价格,2004,4,2,高价格,南 北,低楼层 ,10
1937,亦庄,瀛海庄园,高价格,稍低价格,2005,4,2,高价格,南 北,底层 ,3
1938,亦庄,中央公馆,高价格,中价格,2008,5,2,高价格,南 北,底层 ,3
1939,亦庄,棠颂别墅,高价格,中高价格,2018,5,2,高价格,南 北,底层 ,3
1940,亦庄,长新花园,高价格,稍低价格,1996,7,2,高价格,南 北,底层 ,3
1941,亦庄,林肯公园B区,稍低价格,稍低价格,2013,2,1,中价格,北,低楼层 ,21
1942,亦庄,林肯公寓,稍低价格,中价格,2010,3,1,稍低价格,东 北,中楼层 ,11
1943,亦庄,林肯公园二期C区,稍低价格,稍低价格,2014,2,1,中价格,西北,中楼层 ,21
1944,亦庄,君安国际,稍低价格,稍低价格,2012,2,1,中价格,北,中楼层 ,22
1945,亦庄,锋创科技园,低价格,低价格,2012,1,0,稍低价格,东南,高楼层 ,19
1946,亦庄,紫禁壹号院南院,高价格,中高价格,2015,4,2,高价格,南 西 北,中楼层 ,7
1947,亦庄,中冀大厦,低价格,低价格,2002,2,1,中价格,南,低楼层 ,22
1948,亦庄,荣京丽都,低价格,稍低价格,2008,2,1,低价格,北,高楼层 ,15
1949,亦庄,广德苑,中价格,中价格,2003,3,1,中高价格,南 北,底层 ,6
1950,亦庄,北京经开芯中心,稍低价格,稍低价格,2013,2,1,中价格,东 北,高楼层 ,19
1951,亦庄,大道尚庭,低价格,稍低价格,2012,1,1,低价格,西,高楼层 ,19
1952,亦庄,大雄公寓,低价格,低价格,2002,1,1,低价格,西,高楼层 ,6
1953,亦庄,亦园,高价格,中高价格,2015,6,3,高价格,东 南 北,底层 ,5
1954,亦庄,林肯时代,高价格,中价格,2020,4,2,高价格,东南,中楼层 ,16
1955,亦庄,兴盛国际,低价格,低价格,2009,2,1,中价格,西南,中楼层 ,10
1956,大兴,南海家园七里,低价格,稍低价格,2012,1,1,低价格,东 北,低楼层 ,15
1957,大兴,泰中花园,稍低价格,稍低价格,1999,2,1,中高价格,东 北,中楼层 ,7
1958,大兴,世嘉博苑,中高价格,中价格,2009,3,2,中高价格,南 北,高楼层 ,14
1959,大兴,理想家园,稍低价格,中价格,2013,1,1,低价格,东南,高楼层 ,25
1960,大兴,中冶德贤公馆,高价格,中价格,2016,4,2,高价格,南 北,中楼层 ,14
1961,大兴,清源西里,稍低价格,稍低价格,1992,2,1,稍低价格,南 北,顶层 ,6
1962,大兴,三槐家园东区,稍低价格,稍低价格,2011,2,1,稍低价格,南 北,中楼层 ,6
1963,大兴,华润公元九里,中高价格,中高价格,2014,2,1,中价格,南 西,中楼层 ,18
1964,大兴,育龙家园,中价格,稍低价格,2000,3,2,中高价格,南 北,高楼层 ,6
1965,大兴,瀛海家园逸园A区,稍低价格,稍低价格,2014,1,1,低价格,南 北,低楼层 ,15
1966,大兴,御园A区,稍低价格,稍低价格,2014,2,1,稍低价格,南 北,底层 ,8
1967,大兴,幻星家园,中价格,中价格,2000,2,1,中价格,南 北,高楼层 ,11
1968,大兴,清和园,稍低价格,中价格,1996,1,1,低价格,南 北,中楼层 ,6
1969,大兴,车站北里,稍低价格,稍低价格,1999,2,1,稍低价格,南 北,底层 ,6
1970,大兴,富强东里,低价格,稍低价格,1988,2,1,低价格,东南,高楼层 ,6
1971,大兴,兴城丽源,稍低价格,稍低价格,2009,2,2,稍低价格,南 北,低楼层 ,12
1972,大兴,首开康乃馨城,稍低价格,稍低价格,2012,2,1,稍低价格,北 南,中楼层 ,18
1973,大兴,亦庄金茂悦北区,高价格,中高价格,2016,4,2,高价格,南 北,低楼层 ,11
1974,大兴,金融街融汇,稍低价格,中价格,2014,2,1,稍低价格,南,低楼层 ,21
1975,大兴,宇丰苑,稍低价格,稍低价格,2004,3,1,中价格,南 北,中楼层 ,9
1976,大兴,星瑞家园,稍低价格,中价格,1996,2,1,稍低价格,南 北,中楼层 ,6
1977,大兴,恒盛波尔多小镇南区,稍低价格,低价格,2008,3,2,高价格,南 北,中楼层 ,9
1978,大兴,郁花园一里,稍低价格,稍低价格,2001,2,1,中价格,南 北,顶层 ,6
1979,大兴,宏大中园,稍低价格,中价格,2006,2,1,稍低价格,东,中楼层 ,9
1980,大兴,义和庄北里,低价格,稍低价格,1996,2,1,稍低价格,南 北,顶层 ,6
1981,大兴,骏城,稍低价格,中价格,2004,2,1,稍低价格,南 北,中楼层 ,6
1982,大兴,双河南里,稍低价格,稍低价格,1999,2,1,稍低价格,西北,中楼层 ,6
1983,大兴,福星花园,中价格,稍低价格,1999,3,2,中高价格,南 北,中楼层 ,6
1984,大兴,黄村东里,稍低价格,稍低价格,1993,2,1,稍低价格,南 北,中楼层 ,6
1985,大兴,双河北里,低价格,稍低价格,1986,2,1,低价格,南 北,中楼层 ,5
1986,大兴,蓝桥驿苑,稍低价格,稍低价格,2014,2,1,稍低价格,南 北,中楼层 ,15
1987,大兴,新居里,稍低价格,稍低价格,2000,2,1,稍低价格,南 北,中楼层 ,6
1988,大兴,富强西里,稍低价格,稍低价格,1986,2,1,低价格,南 北,中楼层 ,5
1989,大兴,小康家园,稍低价格,稍低价格,1997,2,1,稍低价格,南 北,顶层 ,6
1990,大兴,一品嘉园西区,稍低价格,稍低价格,2010,2,1,稍低价格,南 北,底层 ,6
1991,大兴,新安里,稍低价格,稍低价格,1998,2,1,稍低价格,西南,中楼层 ,6
1992,大兴,翡翠城五期,中高价格,中价格,2006,3,2,中高价格,东 南 北,顶层 ,5
1993,大兴,翡翠城二期,高价格,中价格,2003,5,2,高价格,东 南 西,低楼层 ,3
1994,大兴,丽园B区,稍低价格,稍低价格,2004,2,1,中价格,南 北,高楼层 ,7
1995,大兴,恒盛小镇艺墅,中价格,稍低价格,2013,5,3,高价格,南 北,顶层 ,11
1996,大兴,远洋天著三期,高价格,中价格,2016,4,2,高价格,南 北,底层 ,3
1997,大兴,富力华庭苑东区,中价格,稍低价格,2014,4,1,中高价格,南 北,中楼层 ,4
1998,大兴,原生墅,高价格,中价格,2008,3,2,高价格,南 北,底层 ,5
1999,大兴,林校中里,稍低价格,稍低价格,2004,2,1,中价格,东,中楼层 ,19
2000,大兴,首邑溪谷,稍低价格,中高价格,2012,2,1,低价格,西北,中楼层 ,16
2001,大兴,亲亲我家,中高价格,中价格,2005,4,1,高价格,南 北,底层 ,3
2002,大兴,独墅逸致,高价格,中价格,2008,9,3,高价格,南 北,底层 ,3
2003,大兴,龙熙顺景乙区,中价格,稍低价格,2005,4,1,高价格,南 北,中楼层 ,4
2004,大兴,鸿坤理想城六期,稍低价格,稍低价格,2010,2,1,稍低价格,南 北,中楼层 ,19
2005,大兴,丽园C区,中价格,中价格,2008,2,2,中价格,南 北,底层 ,6
2006,大兴,佳和园小区,中价格,中价格,2002,2,1,稍低价格,南 北,中楼层 ,7
2007,大兴,金惠园三里南区,稍低价格,中价格,1998,2,1,稍低价格,南 北,中楼层 ,7
2008,大兴,恒盛波尔多小镇北区,稍低价格,稍低价格,2012,2,1,稍低价格,南,中楼层 ,8
2009,大兴,保利首开熙悦春天,稍低价格,稍低价格,2014,2,1,稍低价格,南,中楼层 ,21
2010,大兴,时代龙和,中价格,中价格,2007,3,1,中高价格,东南 北,低楼层 ,15
2011,大兴,滨河东里,低价格,稍低价格,1985,2,1,低价格,南 北,顶层 ,6
2012,大兴,联港嘉园A区,稍低价格,稍低价格,2012,2,2,稍低价格,东南,底层 ,15
2013,大兴,宏大南园,稍低价格,中价格,2006,2,1,中价格,南,低楼层 ,9
2014,大兴,宏盛家园,稍低价格,中价格,2000,2,1,稍低价格,南 北,中楼层 ,6
2015,大兴,首邑上城,中价格,中价格,2007,2,2,中价格,南 北,中楼层 ,13
2016,大兴,同华园,中价格,稍低价格,2002,3,2,中价格,南 北,高楼层 ,6
2017,大兴,中信新城西区,高价格,中价格,2013,5,2,高价格,南 北,中楼层 ,21
2018,大兴,翡翠城三期,高价格,中价格,2004,5,2,高价格,南 北,底层 ,3
2019,大兴,枣园北里,稍低价格,稍低价格,1998,2,1,稍低价格,南 北,低楼层 ,6
2020,大兴,东亚五环国际,低价格,稍低价格,2014,2,1,中价格,西,中楼层 ,20
2021,大兴,兴政家园,稍低价格,中价格,2008,1,1,低价格,南,底层 ,10
2022,大兴,金色漫香林四期,中价格,中价格,2010,3,1,中价格,南 北,中楼层 ,9
2023,大兴,金惠园三里,中价格,中价格,2007,4,2,稍低价格,南 北,顶层 ,6
2024,大兴,那尔水晶城,中高价格,稍低价格,2005,4,2,高价格,南 北,顶层 ,5
2025,大兴,泰禾中央广场,低价格,稍低价格,2018,2,1,低价格,西北,高楼层 ,9
2026,大兴,瑞海家园三区,中价格,稍低价格,2004,3,2,中高价格,南 北,顶层 ,6
2027,大兴,三槐家园,稍低价格,稍低价格,2011,2,1,稍低价格,南 北,高楼层 ,10
2028,大兴,首地浣溪谷,稍低价格,稍低价格,2014,4,1,中高价格,南 北,底层 ,6
2029,大兴,月桂庄园,中价格,中价格,2003,2,2,中价格,南 北,顶层 ,5
2030,大兴,御园C区,低价格,稍低价格,2012,1,1,低价格,南,中楼层 ,15
2031,大兴,三羊里,稍低价格,稍低价格,2010,2,1,稍低价格,南 北,高楼层 ,6
2032,大兴,怡兴园,中价格,中价格,2002,2,2,中价格,南 北,中楼层 ,6
2033,大兴,艺苑桐城,中价格,中价格,2010,2,1,稍低价格,南 北,高楼层 ,16
2034,大兴,兴政西里,稍低价格,中价格,1979,2,1,低价格,南,中楼层 ,5
2035,大兴,南海家园三里,稍低价格,稍低价格,2012,2,1,中价格,南 北,低楼层 ,15
2036,大兴,佳和园新区,中价格,稍低价格,2001,3,1,中价格,北 南,顶层 ,6
2037,大兴,亦庄金茂悦南区,高价格,中高价格,2015,3,2,中高价格,南 北,中楼层 ,16
2038,大兴,滨河西里北区,稍低价格,稍低价格,1997,2,1,稍低价格,南 北,中楼层 ,7
2039,大兴,紫郡府,中高价格,中价格,2015,3,1,中价格,南 北,低楼层 ,9
2040,大兴,马赛公馆,稍低价格,中价格,2012,2,1,稍低价格,南,低楼层 ,17
2041,大兴,龙湖时代天街,中价格,中价格,2014,3,1,中价格,南 北,中楼层 ,18
2042,大兴,南海家园六里,中价格,稍低价格,2012,3,2,中价格,南 北,底层 ,18
2043,大兴,金华园,中价格,稍低价格,1999,3,2,中高价格,南 北,底层 ,5
2044,大兴,众美城,稍低价格,稍低价格,2014,3,2,中高价格,南 北,中楼层 ,10
2045,大兴,大城小镇,稍低价格,中价格,2008,1,1,低价格,南 北,高楼层 ,6
2046,大兴,康盛园,稍低价格,中价格,2002,2,1,稍低价格,南 北,中楼层 ,5
2047,大兴,富力盛悦居,中价格,中高价格,2013,3,2,稍低价格,南,中楼层 ,18
2048,大兴,首创・美澜湾F区,稍低价格,稍低价格,2019,2,2,稍低价格,南,中楼层 ,21
2049,大兴,清源佳园,稍低价格,稍低价格,2019,2,1,稍低价格,南 北,高楼层 ,18
2050,大兴,三合北巷,稍低价格,中价格,2012,2,1,稍低价格,南 北,顶层 ,18
2051,大兴,红星北里,稍低价格,稍低价格,2000,2,1,稍低价格,南 北,高楼层 ,7
2052,大兴,南海家园五里,稍低价格,稍低价格,2012,2,1,稍低价格,南 北,底层 ,18
2053,大兴,九龙山庄二区,中价格,稍低价格,1996,3,1,中高价格,南 北,低楼层 ,6
2054,大兴,东亚康和名居,稍低价格,稍低价格,2012,2,1,稍低价格,南 北,低楼层 ,18
2055,大兴,海子角西里,稍低价格,稍低价格,2000,2,1,稍低价格,南 北,低楼层 ,6
2056,大兴,林校北里,稍低价格,稍低价格,1994,2,1,稍低价格,南 北,顶层 ,6
2057,大兴,清逸西园,稍低价格,稍低价格,2001,3,1,中价格,南 北,顶层 ,6
2058,大兴,金地仰山西区,中价格,中价格,2012,2,1,稍低价格,南 北,底层 ,18
2059,大兴,同兴园,稍低价格,稍低价格,1997,2,1,稍低价格,南 北,高楼层 ,6
2060,大兴,庑殿家苑B区,稍低价格,稍低价格,2016,1,1,稍低价格,南,底层 ,15
2061,大兴,美宅湾,稍低价格,稍低价格,2006,2,1,稍低价格,西南,顶层 ,15
2062,大兴,观音寺北里,稍低价格,稍低价格,1996,2,1,稍低价格,南 北,底层 ,6
2063,大兴,红星楼,稍低价格,中价格,1986,2,1,低价格,南 北,低楼层 ,6
2064,大兴,国韵村,中价格,中高价格,2016,2,1,稍低价格,南,高楼层 ,17
2065,大兴,金茂逸墅,中价格,中高价格,2017,2,1,稍低价格,南 北,低楼层 ,17
2066,大兴,兴华中里,稍低价格,中价格,1994,2,1,稍低价格,南 北,中楼层 ,6
2067,大兴,瑞海家园一区,中价格,中价格,2004,2,1,中价格,南 北,底层 ,6
2068,大兴,润龙家园,中价格,中价格,2005,2,1,中价格,南 北,中楼层 ,4
2069,大兴,长丰园二区,稍低价格,稍低价格,2002,2,1,稍低价格,南 北,高楼层 ,7
2070,大兴,兴华园,稍低价格,中价格,2003,3,1,中价格,北 南,底层 ,9
2071,大兴,清乐园,稍低价格,中价格,1995,2,1,稍低价格,南 北,顶层 ,6
2072,大兴,辛店小区,低价格,稍低价格,1995,2,1,低价格,南 北,顶层 ,6
2073,大兴,旧宫新苑北区,稍低价格,稍低价格,2012,1,1,稍低价格,西 南 北,低楼层 ,15
2074,大兴,海子角东里,稍低价格,稍低价格,1995,3,1,稍低价格,东 西,顶层 ,6
2075,大兴,清欣园,稍低价格,中价格,1995,3,1,稍低价格,南 北,中楼层 ,6
